Date,Close-Exog
3/11/2022,372.184052
3/12/2022,372.730377
3/13/2022,361.849823
3/14/2022,373.466156
3/15/2022,371.628845
3/16/2022,385.528229
3/17/2022,391.824738
3/18/2022,397.645508
3/19/2022,399.853546
3/20/2022,390.768372
3/21/2022,396.447815
3/22/2022,404.314941
3/23/2022,408.609772
3/24/2022,414.126984
3/25/2022,410.811157
3/26/2022,415.9198
3/27/2022,430.503265
3/28/2022,430.390869
3/29/2022,434.505676
3/30/2022,442.684845
3/31/2022,428.916107
4/1/2022,446.604279
4/2/2022,436.955353
4/3/2022,450.348877
4/4/2022,447.524933
4/5/2022,445.172607
4/6/2022,420.146362
4/7/2022,436.796783
4/8/2022,421.677246
4/9/2022,427.153046
4/10/2022,418.590668
4/11/2022,394.086884
4/12/2022,413.873932
4/13/2022,423.130157
4/14/2022,414.663727
4/15/2022,417.293732
4/16/2022,417.478455
4/17/2022,407.377716
4/18/2022,416.968414
4/19/2022,422.387054
4/20/2022,418.354248
4/21/2022,405.021454
4/22/2022,406.987518
4/23/2022,401.652466
4/24/2022,399.105377
4/25/2022,404.350281
4/26/2022,385.483063
4/27/2022,391.445831
4/28/2022,406.718201
4/29/2022,393.062164
4/30/2022,377.767822
5/1/2022,390.281982
5/2/2022,389.670654
5/3/2022,383.4758
5/4/2022,402.502655
5/5/2022,378.773621
5/6/2022,379.304291
5/7/2022,365.684113
5/8/2022,355.398743
5/9/2022,299.348938
5/10/2022,319.326965
5/11/2022,269.962769
5/12/2022,269.407257
5/13/2022,290.584198
5/14/2022,297.387604
5/15/2022,312.007721
5/16/2022,297.710114
5/17/2022,305.96344
5/18/2022,287.438782
5/19/2022,306.791565
5/20/2022,302.359222
5/21/2022,312.466034
5/22/2022,319.609009
5/23/2022,316.760559
5/24/2022,328.189331
5/25/2022,325.734802
5/26/2022,304.963928
5/27/2022,300.972046
5/28/2022,307.81543
5/29/2022,305.975067
5/30/2022,321.752899
5/31/2022,320.485107
6/1/2022,300.504059
6/2/2022,308.101776
6/3/2022,298.397888
6/4/2022,301.631134
6/5/2022,298.934723
6/6/2022,295.396027
6/7/2022,290.341125
6/8/2022,288.616089
6/9/2022,289.919647
6/10/2022,286.046692
6/11/2022,269.487
6/12/2022,255.950882
6/13/2022,222.505783
6/14/2022,223.221252
6/15/2022,233.396713
6/16/2022,209.538742
6/17/2022,215.8918
6/18/2022,197.042999
6/19/2022,214.920532
6/20/2022,216.934265
6/21/2022,219.498627
6/22/2022,214.261917
6/23/2022,228.953751
6/24/2022,240.238312
6/25/2022,239.690659
6/26/2022,233.858749
6/27/2022,233.654022
6/28/2022,226.927338
6/29/2022,219.28447
6/30/2022,219.300095
7/1/2022,216.015457
7/2/2022,218.035233
7/3/2022,218.980316
7/4/2022,231.574127
7/5/2022,230.846359
7/6/2022,238.499939
7/7/2022,241.54451
7/8/2022,240.750717
7/9/2022,243.241074
7/10/2022,234.655579
7/11/2022,225.858505
7/12/2022,220.464554
7/13/2022,230.524765
7/14/2022,238.164474
7/15/2022,238.57399
7/16/2022,249.593872
7/17/2022,247.84848
7/18/2022,264.886047
7/19/2022,268.817322
7/20/2022,258.338806
7/21/2022,265.462555
7/22/2022,262.877441
7/23/2022,259.463013
7/24/2022,261.864868
7/25/2022,245.148499
7/26/2022,248.958374
7/27/2022,271.504364
7/28/2022,277.293915
7/29/2022,293.953339
7/30/2022,287.536133
7/31/2022,283.579468
8/1/2022,283.53949
8/2/2022,283.820984
8/3/2022,298.356781
8/4/2022,310.706055
8/5/2022,315.185547
8/6/2022,315.068909
8/7/2022,322.921143
8/8/2022,324.800415
8/9/2022,324.912323
8/10/2022,328.471161
8/11/2022,323.800232
8/12/2022,327.514679
8/13/2022,323.870148
8/14/2022,317.986633
8/15/2022,319.887299
8/16/2022,316.423676
8/17/2022,306.636414
8/18/2022,298.141235
8/19/2022,279.718719
8/20/2022,283.693146
8/21/2022,302.056274
8/22/2022,300.559113
8/23/2022,299.029938
8/24/2022,296.449677
8/25/2022,301.583649
8/26/2022,279.598175
8/27/2022,277.801575
8/28/2022,276.250885
8/29/2022,286.221405
8/30/2022,281.425354
8/31/2022,279.238098
9/1/2022,278.417236
9/2/2022,277.416107
9/3/2022,277.775574
9/4/2022,278.841858
9/5/2022,276.685913
9/6/2022,262.668396
9/7/2022,278.761322
9/8/2022,280.577484
9/9/2022,293.407135
9/10/2022,296.969055
9/11/2022,295.161865
9/12/2022,293.658722
9/13/2022,277.576935
9/14/2022,279.385864
9/15/2022,270.806885
9/16/2022,274.654572
9/17/2022,279.249329
9/18/2022,266.313171
9/19/2022,272.069824
9/20/2022,266.369598
9/21/2022,264.792084
9/22/2022,275.500275
9/23/2022,276.626251
9/24/2022,275.135376
9/25/2022,274.061249
9/26/2022,275.927856
9/27/2022,272.40155
9/28/2022,281.781219
9/29/2022,283.789032
9/30/2022,284.192291
10/1/2022,282.871918
10/2/2022,284.433105
10/3/2022,287.031982
10/4/2022,296.298462
10/5/2022,294.137665
10/6/2022,286.634155
10/7/2022,283.182678
10/8/2022,276.469574
10/9/2022,278.238068
10/10/2022,271.806061
10/11/2022,271.371399
10/12/2022,270.971008
10/13/2022,271.85141
10/14/2022,269.567169
10/15/2022,268.404083
10/16/2022,272.519958
10/17/2022,275.512573
10/18/2022,273.214569
10/19/2022,271.981354
10/20/2022,269.271271
10/21/2022,270.038422
10/22/2022,270.479492
10/23/2022,276.008179
10/24/2022,273.977417
10/25/2022,284.432526
10/26/2022,290.376984
10/27/2022,286.844116
10/28/2022,298.014191
10/29/2022,304.217957
10/30/2022,313.754791
10/31/2022,326.360718
11/1/2022,324.579437
11/2/2022,320.150543
11/3/2022,329.71698
11/4/2022,354.406372
11/5/2022,349.253723
11/6/2022,339.389374
11/7/2022,337.014557
11/8/2022,327.690277
11/9/2022,266.853119
11/10/2022,304.080048
11/11/2022,289.820557
11/12/2022,282.341278
11/13/2022,276.579437
11/14/2022,278.57843
11/15/2022,276.874023
11/16/2022,272.081604
11/17/2022,267.911316
11/18/2022,273.919983
11/19/2022,272.397675
11/20/2022,264.235138
11/21/2022,254.168259
11/22/2022,266.324341
11/23/2022,297.847443
11/24/2022,300.427826
11/25/2022,300.577698
11/26/2022,311.388458
11/27/2022,307.429291
11/28/2022,293.527252
11/29/2022,295.498169
11/30/2022,300.794342
12/1/2022,292.016205
12/2/2022,293.527496
12/3/2022,290.563141
12/4/2022,292.2883
12/5/2022,288.474274
12/6/2022,290.354462
12/7/2022,284.284424
12/8/2022,290.53717
12/9/2022,286.090424
12/10/2022,288.125214
12/11/2022,284.390411
12/12/2022,276.278198
12/13/2022,271.951691
12/14/2022,268.231537
12/15/2022,258.273712
12/16/2022,231.232437
12/17/2022,242.529282
12/18/2022,251.156387
12/19/2022,240.657806
12/20/2022,251.744537
12/21/2022,246.046982
12/22/2022,245.890625
12/23/2022,246.148178
12/24/2022,244.635529
12/25/2022,243.141495
12/26/2022,244.198288
12/27/2022,246.59668
12/28/2022,244.141922
12/29/2022,246.479721
12/30/2022,245.779221
12/31/2022,246.349197
1/1/2023,244.136978
1/2/2023,245.535904
1/3/2023,246.133362
1/4/2023,259.11969
1/5/2023,256.422852
1/6/2023,259.867157
1/7/2023,261.282837
1/8/2023,274.385071
1/9/2023,272.701538
1/10/2023,277.289642
1/11/2023,285.046509
1/12/2023,287.812347
1/13/2023,293.733002
1/14/2023,305.241119
1/15/2023,302.070648
1/16/2023,298.999237
1/17/2023,299.824524
1/18/2023,286.991058
1/19/2023,294.852203
1/20/2023,304.973175
1/21/2023,299.261169
1/22/2023,303.046448
1/23/2023,305.504089
1/24/2023,300.612335
1/25/2023,307.307648
1/26/2023,304.866547
1/27/2023,308.123108
1/28/2023,306.244324
1/29/2023,317.336212
1/30/2023,307.068878
1/31/2023,312.361053
2/1/2023,317.472595
2/2/2023,323.349792
2/3/2023,332.268677
2/4/2023,330.617096
2/5/2023,327.869354
2/6/2023,324.627167
2/7/2023,333.227875
2/8/2023,328.088654
2/9/2023,305.960419
2/10/2023,305.954132
2/11/2023,310.616028
2/12/2023,312.929657
2/13/2023,294.475342
2/14/2023,296.120361
2/15/2023,317.16922
2/16/2023,304.763702
2/17/2023,313.377991
2/18/2023,316.682709
2/19/2023,311.935852
2/20/2023,315.377441
2/21/2023,311.472015
2/22/2023,312.781128
2/23/2023,308.533936
2/24/2023,302.053711
2/25/2023,302.384613
2/26/2023,308.99707
2/27/2023,304.855804
2/28/2023,301.474823
3/1/2023,302.907471
3/2/2023,299.946167
3/3/2023,290.282837
3/4/2023,289.503876
3/5/2023,288.699707
3/6/2023,288.054962
3/7/2023,289.343689
3/8/2023,286.867004
3/9/2023,277.296112
3/10/2023,277.419586
3/11/2023,277.961426
3/12/2023,289.675781
3/13/2023,308.912201
3/14/2023,309.370789
3/15/2023,307.124939
3/16/2023,329.86087
3/17/2023,339.081146
3/18/2023,331.524292
3/19/2023,336.978241
3/20/2023,332.923004
3/21/2023,335.309235
3/22/2023,321.887726
3/23/2023,329.837006
3/24/2023,322.359344
3/25/2023,322.673065
3/26/2023,328.888
3/27/2023,310.949127
3/28/2023,313.26062
3/29/2023,313.841766
3/30/2023,316.567566
3/31/2023,317.040009
